ID,VisaType,VisaEntry,Consulate,Major,Status,CheckDate,CompleteDate,WaitingDays,Comments
Justinon,F1,New,BeiJing,ECE,Clear,2018-05-24,2018-06-28,35,
王小孩,F1,Renewal,ShenYang,mechanical engineering,Clear,2018-05-24,2018-06-28,35,"Case Created:23-May-2018
Case Updated:24-May-2018
第二次更新 6.26
6.28 issue"
yomo,J1,New,ShangHai,Biology,Pending,2018-05-24,,304,
jrtCS,F1,New,Europe,computer science,Clear,2018-05-24,2018-06-28,35,
dhasdfoj,H1,New,BeiJing,CS,Clear,2018-05-24,2018-07-10,47,
yxu263,F1,Renewal,BeiJing,Mechanical Engineering,Clear,2018-05-24,2018-06-29,36,"Case Created:	   23-May-2018
Case 1st Updated:  27-Jun-2018
Case Last Updated: 28-Jun-2018
Issued:            29-Jun-2018"
mmmm,F1,Renewal,BeiJing,CS,Clear,2018-05-24,2018-07-05,42,"last updated Jun-22-2018

22之后发邮件（6.26，6.28各一封说明情况）

然而并没有用，依然没有更新状态

7-3-2018 UPDATED AP
7-5-2018 12:03 p.m. updated issued
GOOD LUCK TO EVERYONE~:)"
bangbing,H1,New,ShangHai,EECS,Clear,2018-05-24,2018-06-27,34,"First Update: May-24-2018 
Second update: Jun-22-2018
Third update: Jun-25-2018
Fourth update: Jun-26-2018
Visa issued: Jun-27-2018
Passport received Jun-29-2018 (delivered to home)"
让我上飞机,F1,Renewal,ShangHai,ECE,Pending,2018-05-24,,304,
mao,F1,New,ShenYang,CS,Pending,2018-05-24,,304,
acz,F1,New,BeiJing,CS,Pending,2018-05-24,,304,2018-06-25 Updated 
zxf911,B1,Renewal,GuangZhou,plant pathology,Clear,2018-05-24,2018-07-03,40,"7月2号 update
7月3号 issued"
yuhao,J1,New,BeiJing,CS,Pending,2018-05-24,,304,
Zheming,F1,Renewal,GuangZhou,Robotics,Clear,2018-05-24,2018-07-03,40,
2018F1H,F1,Renewal,ShangHai,N/A,Clear,2018-05-24,2018-06-28,35,
LQ,H1,New,BeiJing,Biomed,Clear,2018-05-24,2018-07-06,43,
jessiphys,F1,Renewal,BeiJing,physics,Clear,2018-05-24,2018-06-29,36,
xueyurf,F1,New,BeiJing,CS,Clear,2018-05-24,2018-07-02,39,"5.23 case created
5.24 1st updated
6.28 2nd updated
7.02 3rd updated
7.02 issued"
yuhao,J1,New,BeiJing,CS,Clear,2018-05-24,2018-06-29,36,
yomo@sei.ecnu.e,J1,New,ShangHai,N/A,Clear,2018-05-24,2018-07-09,46,"Borrow passport out from 2018-06-01.
Return passport on 2018-07-03. "
yomo,J1,New,ShangHai,Biology and Computer Scie,Clear,2018-05-24,2018-07-09,46,"Borrow passport out from 2018-06-01.
Return passport on 2018-07-03. "
不要问我为,F1,Renewal,ShangHai,ECE MS,Clear,2018-05-24,2018-07-11,48,"五月二十四号 面谈
七月十号 update
七月十一号 clear
第二次ap，本来以为30十天就搞定了，结果拖了这么久 差点以为转到FBI去了（家里买了几把枪虽然是合法的但是依然很虚）。"
NA,B1,New,ChengDu,CS,Pending,2018-05-25,,303,"Case Created:	23-May-2018
Case Last Updated:	25-May-2018

还在等，着急呀"
potterzan,F1,New,ShangHai,Integrated Circuit,Clear,2018-05-25,2018-06-28,34,"First Updated: 25 May
Second Updated: 27 Jun.
Issued: 28 Jun."
AA007Y931I,J2,New,BeiJing,computer science,Clear,2018-05-25,2018-07-06,42,"created：2018.5.23
last updated：2018.5.24（面签时间是25号上午9点，估计按照美国时间来的）
last updated：2018.6.29
issued：2018.7.6"
anxiangzhipa,F1,New,ShangHai,EE,Pending,2018-05-25,,303,
AA007XDPVC,B1,New,ChengDu,Computer Science,Pending,2018-05-25,,303,"Case Created:	23-May-2018
Case Last Updated:	25-May-2018
"
gqweng_zj,B2,New,ShangHai,Communication,Pending,2018-05-25,,303,"case created 2018-05-24
case updated 2018-05-25"
JosephChou,F1,New,ShangHai,NAME,Pending,2018-05-25,,303,
fcfcfc,F1,New,ShangHai,CS,Clear,2018-05-25,2018-07-03,39,"Case Created:	24-May-2018
Case Last Updated:	25-May-2018
Case Last Updated:	01-Jun-2018
still no update on 6.29
Case Last Updated:	02-Jul-2018

Issued                  03-Jul-2018
"
case001,J1,New,BeiJing,Management Science and En,Clear,2018-05-25,2018-07-11,47,"last update : 2018-7-6
Issue: 2018-7-11"
VamsiG,H1,Renewal,Others,Mechanical Engineering,Pending,2018-05-28,,300,
zrq,F1,Renewal,ShangHai,EE,Pending,2018-05-29,,299,
111,F1,Renewal,ShenYang,chemistry,Clear,2018-05-29,2018-06-28,30,
20180529,F1,New,BeiJing,biomedical science,Clear,2018-05-29,2018-06-29,31,"VO only ask me the major and school, and then ask my CV, advisor CV, research plan, and check,  retain the passport, CV, advisor CV, research plan. 

Case Created:	25-May-2018
interview date: 29-May-2018
Case Last Updated:	29-May-2018
2nd  Updated:	28-Jun-2018
3rd Updated:	29-Jun-2018(morning)
Issued    29-Jun-2018  (After 11:30 AM)
Best wishes for everyone who are waiting for."
HZ,F1,New,BeiJing,CS,Clear,2018-05-29,2018-06-28,30,"之前在美国呆过五年，国内有有两年工作经验，回答签证官问题的时候脑抽了说工作内容有machine learning的内容就被check了
30天终于issue，希望大家好好准备签证问题"
pcwhy,F1,New,GuangZhou,CS,Clear,2018-05-29,2018-07-03,35,"case created on 29-MAY-2018
first update on 02-JULY-2018
ISSUED ON 03-JULY-2018"
Sheih,J1,New,ShangHai,Material science and engi,Pending,2018-05-29,,299,27号窗口，基本没问问题，不停得向我要材料
jeffrey,H1,Renewal,BeiJing,CS,Clear,2018-05-29,2018-07-05,37,"Interview 5/29
Submit material 6/5
1st update 7/2
issue 7/5"
LookLaLune,B1,New,Europe,Optics,Clear,2018-05-29,2018-06-27,29,"US Embassy in Paris. The VO asked the purpose of the trip and then required the invitation letter and my resume..

29-May-2018 AP
29-Jun-2018 Update
29-Jun-2018 Issued"
alexxyjiang,B1,Renewal,ShangHai,CS,Clear,2018-05-29,2018-07-11,43,
Wang,B1,New,BeiJing,Biomedical Engineering,Clear,2018-05-29,2018-07-06,38,
lsfpku,B1,New,BeiJing,Astrophysics,Clear,2018-05-29,2018-07-09,41,"First update 2018-07-06
Second update 2018-07-09
Issued 2018-07-09"
GGGGG,F1,Renewal,ShangHai,Mineral Eng.,Clear,2018-05-29,2018-06-07,9,
ht0131,F1,New,ShangHai,Mechanical Engineering,Clear,2018-05-29,2018-07-09,41,
boscosuen,J1,New,GuangZhou,Optoelectronic,Clear,2018-05-29,2018-07-23,55,"First Update: 7/20
second update; 7/23 around 10:00
issue: 7/23 around 16:30"
Roger,B1,New,BeiJing,Optical Engineering,Pending,2018-05-29,,299,"Submitted CV, invite letter and itinerary, got back a yellow sheet."
blessbless,F1,New,BeiJing,computer engineering,Clear,2018-05-29,2018-06-28,30,
flora1844,H1,New,BeiJing,CS,Clear,2018-05-29,2018-06-27,29,
12306,F1,New,ShangHai,Information Science,Clear,2018-05-29,2018-06-29,31,"05-25 case created 
05-29 1st updated ap 
06-28 2nd updated ap 
06-29 3rd updated issued"
joyforce,L1,New,ShangHai,Control Theory,Clear,2018-05-29,2018-08-03,66,"5-25 Case created
5-29 Interview
6-7 Case updated
8-2 Case updated again
8-3 Issued
Major is Control Theory, work in international company as software engineer for 5 years
"
Evdot,F1,New,BeiJing,Bioinformatics,Pending,2018-05-29,,299,"May 29 北京面签；看了CV和语言中心I-20（结束后转正式MS项目），收了护照，给了绿条。

我想在7月参加一个月的前置语言课程，不知道来得及不..心塞塞.."
abcde,H1,New,ShangHai,CE,Clear,2018-05-29,2018-07-06,38,
marvin,J1,New,BeiJing,Bioinformatics,Clear,2018-05-29,2018-06-28,30,
TANGGUO,F1,New,BeiJing,MECHANICAL ENGINEERING,Clear,2018-05-29,2018-06-28,30,
goodluck,H1,Renewal,ShangHai,CS,Clear,2018-05-29,2018-06-29,31,
求过,J1,New,ChengDu,CS,Clear,2018-05-29,2018-07-03,35,
draco9,L1,New,BeiJing,CS,Clear,2018-05-29,2018-06-28,30,"Case Created: 	25-May-2018
Case Last Updated: 	26-Jun-2018
Case Last Updated: 	27-Jun-2018
Issued: 28-Jun-2018"
xxy,J1,New,BeiJing,CS,Clear,2018-05-29,2018-07-11,43,
Ray,H1,Renewal,Vancouver,CS,Clear,2018-05-29,2018-06-26,28,4th time
harehunter,F1,New,BeiJing,Biomedical Informatics,Pending,2018-05-29,,299,
sunnyvale94086,H1,Renewal,BeiJing,CS,Clear,2018-05-29,2018-07-12,44,"Case Created:	25-May-2018
Case Last Updated:	29-May-2018
Case Last Updated:	11-Jul-2018
Case Last Updated:	12-Jul-2018


Good luck to you all"
sym,F1,Renewal,GuangZhou,ISE,Clear,2018-05-29,2018-07-10,42,
boone891214,F1,Renewal,BeiJing,ECE,Clear,2018-05-29,2018-07-06,38,"5.25 case created
5.29 first update (Beijing interview)
6.29 second update
7.6 third update
7.6 issued"
datianershi,B1,New,ShangHai,bioengineering,Clear,2018-05-29,2018-06-28,30,"Case Created:	        25-May-2018
Case first Updated:	29-May-2018
Case Last Updated:	27-Jun-2018
Issued:                 28-Jun-2018"
Happy,B1,New,ShangHai,Bio Eng,Clear,2018-05-29,2018-06-27,29,"Case Created:		25-May-2018 
Case first Updated:	29-May-2018 
Case Last Updated:	26-Jun-2018 
Issued:			27-Jun-2018"
FANGXUE,J1,New,BeiJing,MATERIALS ENGINEERING,Clear,2018-05-29,2018-07-06,38,"5.25 case created,
5.29 1st updated,
6.29 2nd updated,
2,3都没update，4号独立日，哎。。。
7.5，5:20 pm, 3rd updated,
7.6, 9:20 am, issued.  "
guoxbo103,L2,Renewal,BeiJing,Chemical Engineering,Clear,2018-05-29,2018-06-28,30,"5月29日北京面签，VO看了L1的详细资料，然后认为我提供的简历不够详细，直接给g221单子，让我将详细简历包括著作、文章、现工作单位介绍等发电子邮件到指定邮箱。当天将相关资料发出。6月26日CASE第一次UPDATE,6月27日CASE第二次UPDATE，6月28日上午ISSUE。"
clannnad,F1,Renewal,GuangZhou,EE,Clear,2018-05-29,2018-07-06,38,
yangyang9,H1,New,BeiJing,CS,Clear,2018-05-29,2018-08-23,86,
sunnyvale94086H,H4,New,BeiJing,Management,Clear,2018-05-29,2018-07-12,44,"Created 5/25
1st Update 5/29
2nd Update 6/22
3rd Update 6/25
4th Update  7/11
4th Update  7/12

Best of luck"
等的好辛苦,H1,New,BeiJing,CS,Clear,2018-05-29,2018-07-06,38,"Created 5/25 
1st Update 5/29 
2nd Update 6/29
3rd Update 7/6
issued 7/6"
henryy321,F1,Renewal,GuangZhou,CS,Clear,2018-05-29,2018-07-10,42,"Case Last Updated:	9-Jul-2018
Case Last Updated:	10-Jul-2018"
good_luck,B1,New,BeiJing,Signal and Information Pr,Clear,2018-05-29,2018-06-28,30,
Tomato,H1,New,ChengDu,Analytical Chemistry,Clear,2018-05-29,2018-07-03,35,"07/02/2018 update
07/03/2018 issue
07/05/2018 Passport delivered"
cyx721,F1,Renewal,ShangHai,molecular biology,Clear,2018-05-29,2018-06-29,31,"Case Created:	25-May-2018
Case First Updated:   29-May-2018
Case Second Updated:    28-Jun-2018
Issued:	29-Jun-2018


在美三年了 专业敏感 每年回国都要重新签证 今年比往年稍微费时间一些 改了机票的第二天就update了。 
祝各位好运吧"
allisgood,L1,Renewal,ShangHai,Physics,Clear,2018-05-29,2018-07-10,42,"20180529 case created
20180627 first update
20180706 second update
20180709 third update 
20180710 issued "
Lalala,H4,Renewal,GuangZhou,Physics,Clear,2018-05-29,2018-07-16,48,"Interview: 5/29/2018
Case Created: 5/29/2018
First Update: 7/10/2018
Second Update: 7/13/2018
Issued: 7/16/2018"
我要搬砖,F1,Renewal,BeiJing,ECE-integrated circuits,Clear,2018-05-29,2018-07-11,43,
Eve,F1,Renewal,BeiJing,Chem,Clear,2018-05-29,2018-07-06,38,
AA007XHSXY,J1,New,BeiJing,social science ,Pending,2018-05-29,,299,
zhxu,J1,New,BeiJing,Compt. Math.,Pending,2018-05-30,,298,Supercomputer simulation
Marlindoff,F1,Renewal,ShangHai,EE,Clear,2018-05-30,2018-07-02,33,"5/30 create case
6/29 update
7/2 issue"
hhncbd,H1,New,ShangHai,CS,Pending,2018-05-30,,298,
QMC,B2,New,ChengDu,N/A,Clear,2018-05-30,2018-07-05,36,"Case Created:	29-May-2018
Case Last Updated:	30-May-2018
Case Last Updated:	03-Jul-2018
Issued:   05-Jul-2018"
vickyun,H1,Renewal,BeiJing,CS,Clear,2018-05-30,2018-07-05,36,"2nd update: july 2nd
issued: july 5th. checked around 10pm

updated passport delivery after interview and succeed.
pick up passport on july 6th."
qinzhen2019,F1,New,GuangZhou,EE,Clear,2018-05-30,2018-07-11,42,"Case Created:	29-May-2018
Case Last Updated:	10-Jul-2018
Issued: 	11-Jul-2018"
laserdog,F1,Renewal,BeiJing,Physics,Clear,2018-05-30,2018-07-09,40,"I just want to renew my fuvking VISA. 

Case Created:	30-May-2018
Case Last Updated:	31-May-2018

---

Updated 

Case Last Updated:	28-Jun-2018

---

Issued

Case Last Updated:	09-Jul-2018

why it took me that long from second update to issue? 
"
Todd,F1,Renewal,ShangHai,Physics,Clear,2018-05-30,2018-07-05,36,"07-03 2nd update
07-05 13:02 issued
Good luck!"
foxi,H1,New,Others,Financial Engineering,Clear,2018-05-30,2018-07-20,51,
呱呱呱,F1,New,ShangHai,ECE,Clear,2018-05-30,2018-07-03,34,"Case Created:  30-May-2018
Case 1st Updated:  31-May-2018
Case 2nd Updated:  02-Jul-2018
Issued:	03-Jul-2018
"
DMC,B2,New,ChengDu,Phy,Clear,2018-05-30,2018-07-11,42,"Interviewed on May.30
Case Last Updated:	10-Jul-2018
Case Last Updated:	11-Jul-2018 ISSUED (around 11:20AM)
Bless all checkees."
xxx,F1,New,BeiJing,N/A,Clear,2018-05-30,2018-07-06,37,"case create 2018-05-30
first update 2018-05-30
second update 2018-06-29
third update 2018-07-05
issued 2018-07-06"
求求你让我,J1,New,BeiJing,CS,Clear,2018-05-30,2018-07-11,42,
木子,F1,New,GuangZhou,pharmacology,Clear,2018-05-30,2018-07-10,41,
qiuyu8290,F1,New,Europe,Information Systems,Clear,2018-05-31,2018-06-29,29,"哎，太兴奋了，搞错了，还在check
这次是真过了"
yangyang,F1,Renewal,BeiJing,mechanical engineering,Clear,2018-05-31,2018-07-03,33,
cherishcy,B1,New,BeiJing,optics,Clear,2018-05-31,2018-07-17,47,20180709 1st update 
zoedebbie,F1,New,BeiJing,marketing intelligence,Clear,2018-05-31,2018-07-03,33,"至今仍旧在AP，没有update，希望下周能够update。
7.2，update啦
7.3上午update一次，中午查就变成issue了"
akakin,F1,Renewal,GuangZhou,CS,Clear,2018-05-31,2018-06-07,7,"5/31 First update
6/6  Second update
6/7  Issued"
求快点过吧,J1,New,BeiJing,cs,Clear,2018-05-31,2018-07-02,32,"马上就要飞走了/(ㄒoㄒ)/~~

果然没赶上飞机"
alexkipici,H1,Renewal,ShangHai,Biochemistry,Clear,2018-05-31,2018-07-09,39,"H1B and H4 renewal together

Asked for marriage certificate and CV
Told AP for 3 weeks

Same as last time

Case Created:	30-May-2018
1st Updated:	31-May-2018
2nd Updated:	03-Jul-2018
Case Last Updated:	05-Jul-2018

(H4 05-Jul-2018 issued， H1b 09-Jul-2018 issued)"
ft,J1,New,BeiJing,Computer Science,Clear,2018-05-31,2018-07-19,49,Green 221g
jt,F1,New,BeiJing,ECE,Clear,2018-05-31,2018-07-13,43,"Case Created: 5/30
Case 1st Update: 5/31
Case 2nd Update: 7/2
Case 3rd Update: 7/5
Case 4th Update: 7/12
Issue: 7/13
 
据我多日潜伏checkee观察，在美国呆时间越长check时间越长；然后一般最后一次update后几天内都会出（大部分我只看到过3次update，我是自己唯一一个看到的4次update的）。祝大家好运"
zhouh,F1,New,ShenYang,EE,Pending,2018-05-31,,297,
view18,F1,New,BeiJing,EE,Clear,2018-05-31,2018-07-05,35,
louisinosu,F1,New,ChengDu,Electrical Engineering,Pending,2018-05-31,,297,
h1b_monkey,H1,New,BeiJing,EE,Clear,2018-05-31,2018-07-09,39,"06/04 First update after providing additional documents
07/05 Second update
07/06 Third update
07/09 Issued"
到不了的叫,F1,New,BeiJing,Statistics,Clear,2018-05-31,2018-07-06,36,"Case created: May 30, 2018.
1st Updated: May 31, 2018
2nd: Jun 29, 2018
3rd: Jul 5, 2018
Issue: Jul 6, 2018
36天，我有一句最大模原理十分当讲。"
issue吧,B2,New,ChengDu,N/A,Pending,2018-05-31,,297,"5.30 case created
3.31 updated
vo什么都没有收 给了我小白单 通知我过了
现在还在ap
6.12 的机票肯定是飞不了了
期望可以在6.16之前弄完 然后赶上6.17的毕业典礼"
Aa007yuygu ,F1,New,GuangZhou,Applied Math,Clear,2018-05-31,2018-07-10,40,"Case created: may 30th

Case first updated: may 31st

Case second updated: July 9th

Issued: July 10th"
clockworkorange,F1,New,GuangZhou,CS,Clear,2018-05-31,2018-07-03,33,
jaunty Lau,B1,Renewal,BeiJing,Computer Science,Pending,2018-05-31,,297,
maji315,J1,New,Others,N/A,Clear,2018-05-31,2018-06-28,28,
panpan,J1,New,Europe,air traffic management,Clear,2018-05-31,2018-06-28,28,
wenshuicha,F1,New,ShangHai,CS- data science,Clear,2018-05-31,2018-07-05,35,"Case Created:	30-May-2018
Case Last Updated:	31-May-2018
Case Last Updated:	03-Jul-2018 （北京时间上午9-10点吧）

---估计快了---
Case Last Updated:	05-Jul-2018 （北京时间下午1-3点）
"
gibson314,F1,Renewal,BeiJing,Computer Science,Clear,2018-05-31,2018-07-10,40,
syt,F1,New,BeiJing,ee,Clear,2018-05-31,2018-07-03,33,
Fisher3693,J1,New,GuangZhou,Biology,Pending,2018-05-31,,297,
sixer,J1,New,BeiJing,Robotics,Clear,2018-05-31,2018-07-10,40,
austin,L1,New,Others,CS,Clear,2018-05-31,2018-06-26,26,
tigerguyi,F2,New,BeiJing,CS,Clear,2018-05-31,2018-07-13,43,"5.30 case created
5.31 case updated
F1 has been issued on 07 02.
first update on 07 12
希望明天就issue！
7.13 issued"
qiuguoqiuhaoyun,F1,Renewal,BeiJing,Civil engineering ,Clear,2018-05-31,2018-07-11,41,"5.31在北京签的，VO问了学校，专业和方向。然后就要走了我的CV，study plan，和导师的CV，然后说要check一个月。
6.29第一次update
之后到现在一直就没动静了
求快过啊啊啊啊
7.05 第二次update，希望是好兆头
7.06 上午10点 issue"
view18,F1,New,BeiJing,EE,Clear,2018-05-31,2018-07-05,35,
lalala0706,F1,New,GuangZhou,Chemistry,Clear,2018-05-31,2018-07-06,36,"Case created:05/30/18
Update:07/02;07/03;07/05
Issued:07/07/18
The embassy is closed on 07/04 for Independence Day."
木子,F1,New,GuangZhou,pharmacology,Pending,2018-05-31,,297,
monitor300,F1,New,BeiJing,CS,Clear,2018-05-31,2018-07-10,40,
plz,F1,New,BeiJing,UX,Pending,2018-05-31,,297,
WP-Aaron,B1,New,BeiJing,N/A,Pending,2018-06-01,,296,"第一次约的5月25日，去了告知临时闭馆，返回
第二次去5月31日，到了最后签证了。问有没有具体的行程计划表（之前交给集团了）就没带，就被发了221(g)行政审核单，按照要于6月1日发送邮件补充所需材料，然后。。。就是等！还是挺急的"
AAAAA,J1,New,BeiJing,Computer Science,Clear,2018-06-01,2018-07-03,32,
